space_1,distinct_id,2,3,4,5,6,7,week_login_total
ORG3402 Organisasjonsatferd og ledelse,5698dc3c41a9d72100240fd2,0,0,0,3,1,0,4
ORG3402 Organisasjonsatferd og ledelse,5698dc3841a9d72100240f9e,0,0,0,0,4,0,4
ORG3402 Organisasjonsatferd og ledelse,5698db6f2fb0de2600f22e17,0,1,0,1,2,0,4
ORG3402 Organisasjonsatferd og ledelse,5698db9441a9d72100240e8c,0,1,1,0,2,0,4
ORG3402 Organisasjonsatferd og ledelse,5698db6441a9d72100240c2b,1,2,0,1,0,0,4
ORG3402 Organisasjonsatferd og ledelse,5698db6041a9d72100240bf3,0,0,3,0,1,0,4
ORG3402 Organisasjonsatferd og ledelse,5698dc5141a9d721002410f3,0,0,0,0,4,0,4
ORG3402 Organisasjonsatferd og ledelse,5698db6341a9d72100240c1d,0,0,0,1,4,0,5
ORG3402 Organisasjonsatferd og ledelse,5698dc4241a9d7210024101b,0,0,2,1,2,0,5
ORG3402 Organisasjonsatferd og ledelse,56b9f76bb1682626003620b9,0,0,0,0,5,0,5
ORG3402 Organisasjonsatferd og ledelse,5698dc3d41a9d72100240fec,0,0,1,0,4,0,5
ORG3402 Organisasjonsatferd og ledelse,5698dc4141a9d72100241017,0,0,0,1,4,0,5
ORG3402 Organisasjonsatferd og ledelse,5698dc502fb0de2600f23297,0,1,1,0,3,0,5
ORG3402 Organisasjonsatferd og ledelse,5698db8441a9d72100240db8,0,2,1,2,0,0,5
ORG3402 Organisasjonsatferd og ledelse,5698db7f41a9d72100240d86,0,1,0,1,3,0,5
ORG3402 Organisasjonsatferd og ledelse,5698db6341a9d72100240c1e,0,1,2,1,1,0,5
ORG3402 Organisasjonsatferd og ledelse,5698db9041a9d72100240e50,0,1,3,0,1,0,5
ORG3402 Organisasjonsatferd og ledelse,5698db8241a9d72100240daa,0,2,2,0,1,0,5
ORG3402 Organisasjonsatferd og ledelse,5698dc5a2fb0de2600f23319,0,0,4,0,1,0,5
ORG3402 Organisasjonsatferd og ledelse,5698dc482fb0de2600f23220,0,0,3,2,0,0,5
ORG3402 Organisasjonsatferd og ledelse,569f7ef4c9741c2500080e46,0,0,2,1,2,0,5
ORG3402 Organisasjonsatferd og ledelse,5698db6641a9d72100240c43,1,2,2,0,0,0,5
ORG3402 Organisasjonsatferd og ledelse,5698dc3a41a9d72100240fc1,2,0,2,1,0,0,5
ORG3402 Organisasjonsatferd og ledelse,5698db782fb0de2600f22e8e,0,4,1,0,0,0,5
ORG3402 Organisasjonsatferd og ledelse,5698db772fb0de2600f22e74,0,0,0,4,1,0,5
ORG3402 Organisasjonsatferd og ledelse,5698db8a2fb0de2600f22f5f,0,0,1,1,3,0,5
ORG3402 Organisasjonsatferd og ledelse,5698dc5341a9d72100241104,3,1,0,0,1,0,5
ORG3402 Organisasjonsatferd og ledelse,5698db7e2fb0de2600f22ecb,0,3,0,0,2,0,5
ORG3402 Organisasjonsatferd og ledelse,5698db7b2fb0de2600f22eb6,0,3,0,2,0,0,5
ORG3402 Organisasjonsatferd og ledelse,569f7f8635827027001cb860,0,2,2,0,1,0,5
ORG3402 Organisasjonsatferd og ledelse,5698dc4e41a9d721002410be,2,1,1,0,1,0,5
ORG3402 Organisasjonsatferd og ledelse,5698dc412fb0de2600f231c8,5,0,0,0,0,0,5
ORG3402 Organisasjonsatferd og ledelse,5698db7f2fb0de2600f22edd,0,4,0,1,0,0,5
ORG3402 Organisasjonsatferd og ledelse,5698dc4641a9d72100241060,0,0,1,2,2,0,5
ORG3402 Organisasjonsatferd og ledelse,5698dc3741a9d72100240f98,1,2,1,0,1,0,5
ORG3402 Organisasjonsatferd og ledelse,5698db7f41a9d72100240d83,0,0,2,1,2,0,5
ORG3402 Organisasjonsatferd og ledelse,5698dc4c2fb0de2600f23268,1,1,2,1,0,0,5
ORG3402 Organisasjonsatferd og ledelse,5698dc5a41a9d7210024116c,2,0,1,2,0,0,5
ORG3402 Organisasjonsatferd og ledelse,5698db8c41a9d72100240e26,0,2,2,0,1,0,5
ORG3402 Organisasjonsatferd og ledelse,5698db8241a9d72100240dac,2,1,1,1,0,0,5
ORG3402 Organisasjonsatferd og ledelse,5698db6c2fb0de2600f22df3,0,4,0,0,1,0,5
ORG3402 Organisasjonsatferd og ledelse,5698db7d41a9d72100240d63,0,3,1,1,0,0,5
ORG3402 Organisasjonsatferd og ledelse,5698dc3b41a9d72100240fca,2,2,0,0,1,0,5
ORG3402 Organisasjonsatferd og ledelse,5698dc3741a9d72100240f99,0,0,2,1,2,0,5
ORG3402 Organisasjonsatferd og ledelse,5698db9341a9d72100240e76,0,1,0,0,4,0,5
ORG3402 Organisasjonsatferd og ledelse,5698db7241a9d72100240ce2,0,0,6,0,0,0,6
ORG3402 Organisasjonsatferd og ledelse,5698db8c41a9d72100240e27,2,2,0,1,1,0,6
ORG3402 Organisasjonsatferd og ledelse,5698db7941a9d72100240d35,0,0,4,1,1,0,6
ORG3402 Organisasjonsatferd og ledelse,5698dc5d2fb0de2600f23342,0,2,1,1,2,0,6
ORG3402 Organisasjonsatferd og ledelse,5698db7441a9d72100240cec,2,2,1,0,1,0,6
ORG3402 Organisasjonsatferd og ledelse,5698db642fb0de2600f22d7d,0,4,1,1,0,0,6
ORG3402 Organisasjonsatferd og ledelse,5698dc3f41a9d72100240ff9,2,2,1,0,1,0,6
ORG3402 Organisasjonsatferd og ledelse,5698db8841a9d72100240def,0,2,1,2,1,0,6
ORG3402 Organisasjonsatferd og ledelse,5698db8041a9d72100240d88,0,1,1,4,0,0,6
ORG3402 Organisasjonsatferd og ledelse,5698db7541a9d72100240d0d,0,1,0,5,0,0,6
ORG3402 Organisasjonsatferd og ledelse,5698dc5241a9d72100241103,2,0,0,2,2,0,6
ORG3402 Organisasjonsatferd og ledelse,56b0c1f4a55f242200a2e702,0,0,0,1,5,0,6
ORG3402 Organisasjonsatferd og ledelse,5698db9341a9d72100240e77,0,1,2,1,2,0,6
ORG3402 Organisasjonsatferd og ledelse,5698dc562fb0de2600f232ea,0,0,0,5,1,0,6
ORG3402 Organisasjonsatferd og ledelse,5698dc492fb0de2600f2323e,0,1,0,3,2,0,6
ORG3402 Organisasjonsatferd og ledelse,5698dc452fb0de2600f231ff,2,2,2,0,0,0,6
ORG3402 Organisasjonsatferd og ledelse,5698db6a2fb0de2600f22dce,0,1,2,1,2,0,6
ORG3402 Organisasjonsatferd og ledelse,5698db7c2fb0de2600f22ebb,2,1,0,1,2,0,6
ORG3402 Organisasjonsatferd og ledelse,5698db942fb0de2600f22fe2,0,1,4,0,1,0,6
ORG3402 Organisasjonsatferd og ledelse,5698db7f41a9d72100240d84,0,5,0,1,0,0,6
ORG3402 Organisasjonsatferd og ledelse,5698db6a41a9d72100240c72,0,0,4,2,0,0,6
ORG3402 Organisasjonsatferd og ledelse,5698db8b2fb0de2600f22f7e,1,2,2,1,0,0,6
ORG3402 Organisasjonsatferd og ledelse,5698dc4541a9d72100241043,2,1,2,1,0,0,6
ORG3402 Organisasjonsatferd og ledelse,5698db6441a9d72100240c21,0,1,2,1,2,0,6
ORG3402 Organisasjonsatferd og ledelse,5698db852fb0de2600f22f14,1,2,0,1,2,0,6
ORG3402 Organisasjonsatferd og ledelse,5698db922fb0de2600f22fd6,2,2,1,0,1,0,6
ORG3402 Organisasjonsatferd og ledelse,5698dc4241a9d72100241018,0,1,0,2,3,0,6
ORG3402 Organisasjonsatferd og ledelse,5698db6e41a9d72100240ca2,0,0,3,0,3,0,6
ORG3402 Organisasjonsatferd og ledelse,5698dc3f41a9d72100240ff8,0,0,1,0,5,0,6
ORG3402 Organisasjonsatferd og ledelse,5698db662fb0de2600f22da3,0,2,2,2,0,0,6
ORG3402 Organisasjonsatferd og ledelse,5698db7a2fb0de2600f22e95,3,2,1,0,1,0,7
ORG3402 Organisasjonsatferd og ledelse,5698db6741a9d72100240c4f,0,0,3,2,2,0,7
ORG3402 Organisasjonsatferd og ledelse,5698db6841a9d72100240c53,1,2,3,0,1,0,7
ORG3402 Organisasjonsatferd og ledelse,5698db6a41a9d72100240c6f,0,3,2,1,1,0,7
ORG3402 Organisasjonsatferd og ledelse,5698dc542fb0de2600f232cd,3,3,0,1,0,0,7
ORG3402 Organisasjonsatferd og ledelse,5698db802fb0de2600f22eea,0,0,4,1,2,0,7
ORG3402 Organisasjonsatferd og ledelse,5698db6b2fb0de2600f22dd9,0,4,1,1,1,0,7
ORG3402 Organisasjonsatferd og ledelse,5698db802fb0de2600f22ef0,1,2,3,1,0,0,7
ORG3402 Organisasjonsatferd og ledelse,5698db6041a9d72100240bf6,0,0,2,2,3,0,7
ORG3402 Organisasjonsatferd og ledelse,5698db722fb0de2600f22e3e,1,3,0,1,2,0,7
ORG3402 Organisasjonsatferd og ledelse,56ba51c4ca1c45220067890f,0,0,0,0,7,0,7
ORG3402 Organisasjonsatferd og ledelse,5698dc5e41a9d72100241185,1,1,1,2,2,0,7
ORG3402 Organisasjonsatferd og ledelse,5698db6941a9d72100240c6d,0,1,2,2,2,0,7
ORG3402 Organisasjonsatferd og ledelse,5698db8141a9d72100240d99,0,1,3,1,2,0,7
ORG3402 Organisasjonsatferd og ledelse,5698db8441a9d72100240db3,0,0,0,6,1,0,7
ORG3402 Organisasjonsatferd og ledelse,5698db8441a9d72100240db9,1,3,1,0,2,0,7
ORG3402 Organisasjonsatferd og ledelse,5698db9641a9d72100240ea8,1,2,2,0,2,0,7
ORG3402 Organisasjonsatferd og ledelse,5698db8641a9d72100240dd5,3,2,0,2,0,0,7
ORG3402 Organisasjonsatferd og ledelse,5698db6d2fb0de2600f22df6,0,1,3,1,2,0,7
ORG3402 Organisasjonsatferd og ledelse,5698dc5b41a9d72100241179,0,1,1,3,2,0,7
ORG3402 Organisasjonsatferd og ledelse,5698db7a41a9d72100240d3c,3,4,0,0,0,0,7
ORG3402 Organisasjonsatferd og ledelse,5698dc382fb0de2600f2314c,1,2,0,4,0,0,7
ORG3402 Organisasjonsatferd og ledelse,5698db752fb0de2600f22e67,0,1,1,3,2,0,7
ORG3402 Organisasjonsatferd og ledelse,5698dc5e41a9d72100241182,0,1,1,4,1,0,7
ORG3402 Organisasjonsatferd og ledelse,5698db932fb0de2600f22fde,0,2,2,2,1,0,7
ORG3402 Organisasjonsatferd og ledelse,5698dc4541a9d72100241041,1,1,3,1,1,0,7
ORG3402 Organisasjonsatferd og ledelse,5698db9141a9d72100240e62,0,4,2,1,0,0,7
ORG3402 Organisasjonsatferd og ledelse,5698dc5e2fb0de2600f2335d,1,4,0,0,2,0,7
ORG3402 Organisasjonsatferd og ledelse,5698db8d41a9d72100240e2d,1,0,1,0,5,0,7
ORG3402 Organisasjonsatferd og ledelse,5698dc5c2fb0de2600f23338,1,2,2,2,0,0,7
ORG3402 Organisasjonsatferd og ledelse,5698dc5341a9d72100241106,1,2,3,0,1,0,7
ORG3402 Organisasjonsatferd og ledelse,5698db8641a9d72100240dd7,2,3,0,2,0,0,7
ORG3402 Organisasjonsatferd og ledelse,5698db8b41a9d72100240e17,0,1,0,3,3,0,7
ORG3402 Organisasjonsatferd og ledelse,5698dc5a41a9d72100241159,0,0,3,1,3,0,7
ORG3402 Organisasjonsatferd og ledelse,5698db722fb0de2600f22e42,0,0,0,0,7,0,7
ORG3402 Organisasjonsatferd og ledelse,5698dc482fb0de2600f2321e,0,0,2,4,1,0,7
ORG3402 Organisasjonsatferd og ledelse,5698db842fb0de2600f22f0d,3,1,2,1,0,0,7
ORG3402 Organisasjonsatferd og ledelse,5698db6f41a9d72100240cbd,2,2,2,0,2,0,8
ORG3402 Organisasjonsatferd og ledelse,5698dc3a41a9d72100240fc2,0,4,4,0,0,0,8
ORG3402 Organisasjonsatferd og ledelse,5698db7441a9d72100240cf0,1,4,1,0,2,0,8
ORG3402 Organisasjonsatferd og ledelse,5698db8e2fb0de2600f22f86,3,4,0,0,1,0,8
ORG3402 Organisasjonsatferd og ledelse,5698dc5941a9d72100241153,2,3,0,1,2,0,8
ORG3402 Organisasjonsatferd og ledelse,5698dc3d41a9d72100240fee,0,3,2,3,0,0,8
ORG3402 Organisasjonsatferd og ledelse,5698dc4d41a9d721002410b3,3,0,1,2,2,0,8
ORG3402 Organisasjonsatferd og ledelse,5698db872fb0de2600f22f3a,2,3,2,1,0,0,8
ORG3402 Organisasjonsatferd og ledelse,569f7f604d946d2400ad1da5,0,1,1,3,3,0,8
ORG3402 Organisasjonsatferd og ledelse,5698db6a2fb0de2600f22dcc,0,3,1,3,1,0,8
ORG3402 Organisasjonsatferd og ledelse,5698db912fb0de2600f22fb3,0,1,4,1,2,0,8
ORG3402 Organisasjonsatferd og ledelse,5698db7441a9d72100240ced,3,2,2,0,1,0,8
ORG3402 Organisasjonsatferd og ledelse,5698db892fb0de2600f22f57,0,3,1,3,1,0,8
ORG3402 Organisasjonsatferd og ledelse,5698dc4a2fb0de2600f23246,1,5,1,0,1,0,8
ORG3402 Organisasjonsatferd og ledelse,5698db9041a9d72100240e5a,0,5,1,0,2,0,8
ORG3402 Organisasjonsatferd og ledelse,569f7f4835827027001cb85c,0,0,0,3,5,0,8
ORG3402 Organisasjonsatferd og ledelse,5698db7141a9d72100240cc0,0,3,4,1,0,0,8
ORG3402 Organisasjonsatferd og ledelse,5698dc4d2fb0de2600f23273,1,0,2,1,4,0,8
ORG3402 Organisasjonsatferd og ledelse,5698db632fb0de2600f22d79,2,4,2,0,0,0,8
ORG3402 Organisasjonsatferd og ledelse,5698dc4d2fb0de2600f23270,1,0,1,2,4,0,8
ORG3402 Organisasjonsatferd og ledelse,5698dc4d2fb0de2600f2326b,1,3,0,3,1,0,8
ORG3402 Organisasjonsatferd og ledelse,5698dc3f41a9d72100240ffa,3,2,0,2,1,0,8
ORG3402 Organisasjonsatferd og ledelse,5698db7a2fb0de2600f22e98,4,0,1,2,1,0,8
ORG3402 Organisasjonsatferd og ledelse,5698db962fb0de2600f22ffe,2,2,1,2,2,0,9
ORG3402 Organisasjonsatferd og ledelse,5698db8541a9d72100240dd2,0,1,4,3,1,0,9
ORG3402 Organisasjonsatferd og ledelse,5698db6a41a9d72100240c71,0,0,3,2,4,0,9
ORG3402 Organisasjonsatferd og ledelse,5698db8d2fb0de2600f22f84,0,1,2,3,3,0,9
ORG3402 Organisasjonsatferd og ledelse,5698dc5741a9d7210024112d,4,2,2,1,0,0,9
ORG3402 Organisasjonsatferd og ledelse,5698dc382fb0de2600f23157,1,3,2,2,1,0,9
ORG3402 Organisasjonsatferd og ledelse,5698dc3f2fb0de2600f231ae,0,1,2,3,3,0,9
ORG3402 Organisasjonsatferd og ledelse,5698db6a2fb0de2600f22dc9,0,2,1,2,4,0,9
ORG3402 Organisasjonsatferd og ledelse,5698db8741a9d72100240ddb,3,1,2,2,1,0,9
ORG3402 Organisasjonsatferd og ledelse,5698dc5a2fb0de2600f2331a,2,4,2,1,0,0,9
ORG3402 Organisasjonsatferd og ledelse,5698db8241a9d72100240dab,1,7,0,1,0,0,9
ORG3402 Organisasjonsatferd og ledelse,5698db6541a9d72100240c42,1,0,3,1,4,0,9
ORG3402 Organisasjonsatferd og ledelse,5698da4941a9d721002406c4,0,0,0,4,5,0,9
ORG3402 Organisasjonsatferd og ledelse,5698dc462fb0de2600f23215,0,2,3,2,2,0,9
ORG3402 Organisasjonsatferd og ledelse,5698dc5941a9d72100241152,0,0,1,4,4,0,9
ORG3402 Organisasjonsatferd og ledelse,5698db7c41a9d72100240d5c,2,1,3,0,3,0,9
ORG3402 Organisasjonsatferd og ledelse,5698dc492fb0de2600f23242,4,3,0,0,2,0,9
ORG3402 Organisasjonsatferd og ledelse,5698db8741a9d72100240dd8,0,4,1,1,3,0,9
ORG3402 Organisasjonsatferd og ledelse,5698dc4a41a9d7210024108f,3,1,0,4,1,0,9
ORG3402 Organisasjonsatferd og ledelse,5698dc4b41a9d72100241094,3,1,3,2,1,0,10
ORG3402 Organisasjonsatferd og ledelse,5698db7a41a9d72100240d3a,3,0,1,4,2,0,10
ORG3402 Organisasjonsatferd og ledelse,5698dc592fb0de2600f23311,4,2,4,0,0,0,10
ORG3402 Organisasjonsatferd og ledelse,5698dc562fb0de2600f232ec,1,3,1,2,3,0,10
ORG3402 Organisasjonsatferd og ledelse,5698db892fb0de2600f22f5c,0,2,0,5,3,0,10
ORG3402 Organisasjonsatferd og ledelse,5698dc4e2fb0de2600f23276,0,1,2,4,3,0,10
ORG3402 Organisasjonsatferd og ledelse,5698db6741a9d72100240c4c,0,0,0,3,6,1,10
ORG3402 Organisasjonsatferd og ledelse,5698db6e41a9d72100240c9f,1,4,3,1,1,0,10
ORG3402 Organisasjonsatferd og ledelse,5698db762fb0de2600f22e70,2,0,2,2,4,0,10
ORG3402 Organisasjonsatferd og ledelse,5698db8a2fb0de2600f22f5e,0,2,2,3,3,0,10
ORG3402 Organisasjonsatferd og ledelse,5698dc392fb0de2600f23174,6,2,2,0,0,0,10
ORG3402 Organisasjonsatferd og ledelse,5698dc5141a9d721002410e4,0,0,5,4,2,0,11
ORG3402 Organisasjonsatferd og ledelse,5698db972fb0de2600f2300b,0,0,5,5,1,0,11
ORG3402 Organisasjonsatferd og ledelse,5698db9341a9d72100240e78,0,3,3,0,5,0,11
ORG3402 Organisasjonsatferd og ledelse,5698db8b41a9d72100240e16,0,8,1,1,1,0,11
ORG3402 Organisasjonsatferd og ledelse,5698db962fb0de2600f22ffb,0,2,4,4,1,0,11
ORG3402 Organisasjonsatferd og ledelse,5698db912fb0de2600f22fb4,1,8,0,1,1,0,11
ORG3402 Organisasjonsatferd og ledelse,5698db702fb0de2600f22e20,6,5,1,0,0,0,12
ORG3402 Organisasjonsatferd og ledelse,5698dc582fb0de2600f2330f,0,3,7,1,1,0,12
ORG3402 Organisasjonsatferd og ledelse,5698dc442fb0de2600f231fc,1,2,4,3,2,0,12
ORG3402 Organisasjonsatferd og ledelse,5698db762fb0de2600f22e6c,0,2,5,2,3,0,12
ORG3402 Organisasjonsatferd og ledelse,5698db6c41a9d72100240c92,2,5,1,4,0,0,12
ORG3402 Organisasjonsatferd og ledelse,5698dc5541a9d72100241124,3,2,2,5,0,0,12
ORG3402 Organisasjonsatferd og ledelse,5698db952fb0de2600f22ff7,1,3,1,3,4,0,12
ORG3402 Organisasjonsatferd og ledelse,5698dc592fb0de2600f23315,1,0,6,3,2,0,12
ORG3402 Organisasjonsatferd og ledelse,5698db7a2fb0de2600f22e97,2,4,1,0,5,0,12
ORG3402 Organisasjonsatferd og ledelse,5698db8e2fb0de2600f22f88,5,1,1,3,2,0,12
ORG3402 Organisasjonsatferd og ledelse,5698db7c2fb0de2600f22eb8,0,7,1,1,4,0,13
ORG3402 Organisasjonsatferd og ledelse,5698dc382fb0de2600f23152,0,1,8,3,1,0,13
ORG3402 Organisasjonsatferd og ledelse,5698dc4d41a9d721002410b6,0,0,5,4,4,0,13
ORG3402 Organisasjonsatferd og ledelse,5698db962fb0de2600f23002,2,8,1,1,1,0,13
ORG3402 Organisasjonsatferd og ledelse,5698dc452fb0de2600f23212,1,2,4,2,4,0,13
ORG3402 Organisasjonsatferd og ledelse,5698dc532fb0de2600f232bf,6,2,3,1,1,0,13
ORG3402 Organisasjonsatferd og ledelse,5698db7141a9d72100240cc4,0,1,6,3,3,0,13
ORG3402 Organisasjonsatferd og ledelse,5698db5f2fb0de2600f22d4e,3,1,3,2,5,0,14
ORG3402 Organisasjonsatferd og ledelse,5698dc4e41a9d721002410b9,2,2,1,4,4,1,14
ORG3402 Organisasjonsatferd og ledelse,5698db6c41a9d72100240c93,0,3,4,2,5,0,14
ORG3402 Organisasjonsatferd og ledelse,569ca43ee62ae22300d1ca40,0,4,4,2,4,0,14
ORG3402 Organisasjonsatferd og ledelse,5698dc4c41a9d721002410b0,4,1,4,2,3,0,14
ORG3402 Organisasjonsatferd og ledelse,5698dc572fb0de2600f232f6,0,0,3,5,6,0,14
ORG3402 Organisasjonsatferd og ledelse,5698db642fb0de2600f22d7e,1,5,2,4,2,0,14
ORG3402 Organisasjonsatferd og ledelse,5698db682fb0de2600f22da9,1,4,6,0,3,0,14
ORG3402 Organisasjonsatferd og ledelse,5698dc5541a9d72100241127,7,2,4,0,2,0,15
ORG3402 Organisasjonsatferd og ledelse,5698db6d2fb0de2600f22df5,3,3,4,4,1,0,15
ORG3402 Organisasjonsatferd og ledelse,5698dc3a41a9d72100240fc7,0,2,5,2,6,0,15
ORG3402 Organisasjonsatferd og ledelse,5698db8b2fb0de2600f22f63,0,5,2,2,6,0,15
ORG3402 Organisasjonsatferd og ledelse,5698dc4a2fb0de2600f23243,0,3,4,4,4,0,15
ORG3402 Organisasjonsatferd og ledelse,5698dc5741a9d7210024112b,0,5,5,3,2,0,15
ORG3402 Organisasjonsatferd og ledelse,5698dc3741a9d72100240f9d,0,0,3,6,6,0,15
ORG3402 Organisasjonsatferd og ledelse,5698db8a41a9d72100240e06,0,6,6,3,2,0,17
ORG3402 Organisasjonsatferd og ledelse,5698dc4141a9d72100241016,0,2,8,5,3,0,18
ORG3402 Organisasjonsatferd og ledelse,5698dc492fb0de2600f23240,4,4,3,4,4,0,19
ORG3402 Organisasjonsatferd og ledelse,5698db722fb0de2600f22e3f,4,7,1,4,5,0,21
ORG3402 Organisasjonsatferd og ledelse,5698db672fb0de2600f22da4,3,5,4,2,7,0,21
ORG3402 Organisasjonsatferd og ledelse,5698db8d41a9d72100240e30,3,5,3,7,3,0,21
ORG3402 Organisasjonsatferd og ledelse,5698dc4341a9d72100241039,3,7,6,5,3,0,24
ORG3402 Organisasjonsatferd og ledelse,5698dc5a41a9d72100241157,0,5,1,7,12,0,25
ORG3402 Organisasjonsatferd og ledelse,5698dc4041a9d72100241013,5,8,5,5,3,0,26
ORG3402 Organisasjonsatferd og ledelse,5698dc3a2fb0de2600f23175,6,5,7,3,7,0,28
ORG3402 Organisasjonsatferd og ledelse,5698db8741a9d72100240ddc,2,9,3,8,6,0,28
ORG3402 Organisasjonsatferd og ledelse,5698dc4941a9d7210024108a,3,4,8,9,7,0,31
ORG3402 Organisasjonsatferd og ledelse,5698dc542fb0de2600f232c6,0,1,8,13,10,0,32
ORG3402 Organisasjonsatferd og ledelse,5698db732fb0de2600f22e47,3,9,8,7,11,0,38
ORG3402 Organisasjonsatferd og ledelse,5698db6141a9d72100240bf7,0,1,1,0,0,0,2
ORG3402 Organisasjonsatferd og ledelse,5698dc3a2fb0de2600f23177,2,0,1,0,0,0,3
ORG3402 Organisasjonsatferd og ledelse,5698db8841a9d72100240dfe,0,4,3,0,5,0,12
ORG3402 Organisasjonsatferd og ledelse,5698dc442fb0de2600f231ef,0,0,1,0,1,0,2
ORG3402 Organisasjonsatferd og ledelse,5698db6941a9d72100240c6c,0,0,0,0,1,0,1
ORG3402 Organisasjonsatferd og ledelse,5698db8441a9d72100240db6,0,0,3,1,4,0,8
ORG3402 Organisasjonsatferd og ledelse,5698db9241a9d72100240e72,0,2,1,0,2,0,5
ORG3402 Organisasjonsatferd og ledelse,5698db772fb0de2600f22e72,0,2,1,1,3,0,7
